,date,country,GDP,出口金额,工业,股票市值,国际收支金融账户差额,国际收支经常账户差额,国际收支经常账户贷方,国际收支经常账户借方,国际收支资本账户差额,国际收支资本账户贷方,国际收支资本账户借方,国际收支差额,国际投资头寸资产,国际投资头寸负债,国际投资头寸净额,进口金额,名义有效汇率,零售额,CPI,失业率,中央银行政策利率,quarter,ADM0_ISO,first,second,third,year
84,2013-03-31,中国,7.9,18.903333333333332,9.6,4.870703851844455,82.96829012197297,43.44065114820943,13.95307595257291,12.28078061919246,5.406740639478579,4.310861394140773,-18.29645217280276,8.042864928062643,9.103766772590944,9.595497793854841,8.04286554131574,9.556666666666667,3.369899069748354,12.4501,2.439966666666667,4.1,6,1,CHN,0.4296150366596546,0.417130761778899,0.4396391244463304,2013
85,2013-06-30,中国,7.6,4.13,9.133333333333333,-2.22136338296633,38.47922914115182,-27.68184680520781,6.18196876810948,9.87445191696031,-4.684126573957365,12.87088442566713,284.0996556245796,10.6293506767445,9.988142734395826,9.701839362059559,10.62935146544061,5.09,5.458811120206885,13.001566666666667,2.3842,4.1,6,2,CHN,0.4245221540594337,0.3299004601672519,0.231541764203554,2013
86,2013-09-30,中国,7.9,3.92,10.1,6.091359970416915,-61.01330680579768,-57.2315304991437,5.003560584878707,13.51992339625295,-39.3530692165216,-3.9330251843079,277.9537341486163,6.262923012917838,12.28500207881163,15.11485121695781,6.262924544545159,8.54,7.118903954481025,13.2989,2.7642,4.04,6,3,CHN,0.2168011761954878,0.4002052799538887,0.4108873218735917,2013
87,2013-12-31,中国,7.7,7.466666666666667,10,7.460061263095803,-131.0560274399548,-38.07757971327398,8.980956733509261,13.19698503961345,-87.43495548982456,-22.48823090057202,1528.917560382318,8.360188604031647,14.99767125169162,18.12879499824319,8.360189137165653,7.06,6.317905827210345,13.547166666666667,2.9075,4.05,6,4,CHN,0.5526643351472379,0.515050292738875,0.5312690085821162,2013
88,2014-03-31,中国,7.5,-4.743333333333333,8.7,-8.635409479917149,-24.05678223390705,-86.63485696661763,-1.796142847613495,4.350455269068304,-89.99321750454914,-61.00988997356009,710.358734294047,11.73510074543601,15.32585221416402,16.96659859757597,11.73510012710667,2.756666666666667,5.414158347980819,12.0325,2.274,4.08,6,1,CHN,0.4815875972312331,0.4432832407315728,0.3808380291248998,2014
89,2014-06-30,中国,7.6,5.023333333333333,8.9,-3.201964666949679,222.0550802967559,76.89573406037826,8.046476697621372,3.105275965343496,-170.5279035447974,-42.22871603429713,449.6747363888576,8.292734619818408,16.98957704423168,20.90559834821581,8.29273559591028,1.483333333333333,-1.067311971251974,12.271433333333333,2.204933333333333,4.08,6,2,CHN,0.4726666801162723,0.3444032395315322,0.1692703543306346,2014
90,2014-09-30,中国,7.2,13.01,7.966666666666667,12.37204829978502,75.734360814159,140.9054034347588,10.10393502016794,3.360470692126406,-78.10485169675142,-59.71434270514963,-36.22939940832961,2.291891886890101,12.2980276191531,16.63846734498734,2.291892084355357,0.953333333333333,-0.052267253144773,11.8969,1.967866666666667,4.07,6,3,CHN,0.277770375999822,0.4634723402351525,0.4261493323873669,2014
91,2014-12-31,中国,7.3,8.65,7.6,34.248867439446876,404.6622079805618,139.5672693055598,6.303919791073888,-0.227218651159925,124.6764976748031,-62.12376521190369,-96.54374114501869,-11.44190793083048,7.696505262327866,15.97809448861772,-11.44177176492341,-1.656666666666667,5.457823609111563,11.710233333333333,1.515333333333333,4.09,5.733333333333333,4,CHN,0.4640706645304027,0.5698587280035291,0.6299635080119292,2014
92,2015-03-31,中国,7.1,9.836666666666668,6.266666666666667,77.98900791200285,-71.96103309339962,1272.549040101492,2.012427049377445,-9.777393328832572,13.69997662139688,-62.96087749556737,-88.1553065784303,-22.45707188568751,1.600404339592125,12.1014809350684,-22.45706995598649,-17.60333333333333,7.959172698276029,10.47935,1.190233333333333,4.05,5.516666666666667,1,CHN,0.4634837137432578,0.6108314536820298,0.4247503112987236,2015
93,2015-06-30,中国,7.1,-2.88,6.266666666666667,140.8813499137429,11.71825804135204,-10.44400982267574,-4.850300435884958,-4.161537755854026,117.7821658936579,-81.22179950791924,-99.20726579134454,-24.24289547172409,-0.298901816519078,9.357892739393515,-24.24289525815928,-13.376666666666667,12.57517238641927,10.254866666666667,1.376933333333333,4.04,5.1,2,CHN,0.4664098043963041,0.271348959807297,0.1802464501558512,2015
94,2015-09-30,中国,7,-6.363333333333333,5.933333333333333,59.31465347474268,-149.1532365487451,-14.95334160367239,-9.440160573073879,-8.777692792411221,-114.6428854406557,-82.961083436496,-69.07009895593417,-13.05014576097193,-3.001168538567236,0.821694218382784,-13.05014782056488,-14.233333333333333,10.934433248714752,10.734866666666667,1.732766666666667,4.05,4.683333333333333,3,CHN,0.2535331788425349,0.3735213867582751,0.3748171630931374,2015
95,2015-12-31,中国,6.9,-5.34,5.9,33.359942663706626,22.82410281863347,9.01316789900865,-4.537077062053164,-6.131636508674039,-84.66610962590687,-69.56633158211498,111.2988736921857,5.49963322442872,-4.020529363189693,-7.166109725828438,5.499471466458424,-11.886666666666667,5.065754024633837,11.098533333333332,1.451,4.05,4.35,4,CHN,0.4375838801014726,0.4524517582553682,0.5517755345178652,2015
96,2016-03-31,中国,6.9,-11.893333333333333,5.857553666666667,-14.984890973597647,-55.58255665885102,-39.45999656160557,-12.17539898690793,-8.323720245441296,-162.8272796957376,-24.12825163064808,413.4349956840505,22.61437094419383,-1.268065653010198,-8.479028516425558,22.61436942330295,-13.943333333333333,-0.16702811732454,10.35,2.133797,4.04,4.35,1,CHN,0.4643073397890673,0.5583681461297927,0.4017329519681868,2016
