,date,country,GDP,出口金额,工业,股票市值,国际收支金融账户差额,国际收支经常账户差额,国际收支经常账户贷方,国际收支经常账户借方,国际收支资本账户差额,国际收支资本账户贷方,国际收支资本账户借方,国际收支差额,国际投资头寸资产,国际投资头寸负债,国际投资头寸净额,进口金额,名义有效汇率,零售额,CPI,失业率,中央银行政策利率,year,quarter
1798,2015-03-31,英国,2.66,-14.79,3.663333333333333,-6.690886578213602,62.20824380772384,-31.95233791569726,-8.510661530799345,-4.493294367215932,84.7096258934944,87.83495820433659,-2.398816612744733,7.27922714650253,0.245177116958789,0.065193235790858,7.282650577723866,-5.5,4.28096301647543,4.4,0.1,5.5,0.5,2015,1
1799,2015-06-30,英国,2.36,-5.2,5.926666666666667,-6.425596867312593,-509.3465564147232,31.35012088402364,-8.304279200967933,-10.29217231679478,-3848.890458943122,-66.96410659784777,3.804349377760172,38.97420408032092,-5.819400897942641,-6.766064950315505,38.96391410336462,-10.31,4.816977544370243,4.066666666666667,0,5.6,0.5,2015,2
1800,2015-09-30,英国,2,-5.21,5.246666666666667,-8.476732655642497,-111.461578574796,12.9036169869771,-9.04235760992604,-9.606326561869528,1.049701201418862,5.945492915298292,1.76209259734027,24.44170620047179,-6.22302821060918,-6.777341998164811,24.42214502114348,-12.68,5.897279626978712,4.2,0,5.3,0.5,2015,3
1801,2015-12-31,英国,1.87,-9.55,3.966666666666667,-3.184920536776443,22.45283474661852,7.851482432059791,-8.709668233470754,-8.59495601457179,61.72705749386786,-40.71983382863736,-54.55014465159764,18.9209855887042,-10.09535939347152,-10.39026134585056,18.89286042701258,-8.24,6.016207163623211,3.233333333333333,0.066666666666667,5.1,0.5,2015,4
1802,2016-03-31,英国,1.94,-9.56,1.69,-13.358799458859487,-53.36623049410583,2.422676423216791,-7.055467014204646,-6.419976098494597,920.2512852928652,60.2448781962166,-20.08492824661909,63.60260739643077,-5.483795622449265,-6.769085840116776,63.50133291844464,-4.52,-1.971135876655612,3.9,0.366666666666667,5.1,0.5,2016,1
1803,2016-06-30,英国,1.91,-12.89,0.736666666666667,-14.300692074776437,60.90415121546065,-85.71484674509448,-4.367065921362217,1.579243317683949,67.86852230625054,-13.74856321630609,-50.95603514616752,80.35936302827618,1.221321471826815,-0.300553752431363,80.17075808552134,7.39,-5.699311807081305,4,0.366666666666667,4.9,0.5,2016,2
1804,2016-09-30,英国,1.89,-16.91,-0.976666666666667,-10.185538935801093,-28.43190129399536,-23.43389954694859,-6.640152025662454,-2.407815000582392,-90.55622381162208,-30.09924989336887,40.06368914207942,94.7172894881374,-3.070965329323833,-5.329177844984272,94.52152366336023,6.31,-15.003398034780426,5.166666666666667,0.733333333333333,4.8,0.333333333333333,2016,3
1805,2016-12-31,英国,1.95,-7.86,-1.38,-14.89180380588502,18.12809163869855,55.8420598794109,-3.769198581749299,-10.78630381584042,14.70117405999156,37.54423777362759,8.57942098944662,145.115156091768,-4.5833970164296,-8.842215079864784,144.9510025650322,-4.77,-16.707168680110374,5.766666666666667,1.233333333333333,4.7,0.25,2016,4
1806,2017-03-31,英国,2.43,4.62,-0.703333333333333,4.165096380775865,-2.372441049681227,54.23262245340391,4.412047403120268,-3.976001863318317,-147.6103016165058,-44.36269460283438,42.45915656962409,178.3967370856154,-9.426084281223186,-10.88494249979405,177.6369757652283,-0.82,-11.378751757410537,2.266666666666667,2.133333333333333,4.6,0.25,2017,1
1807,2017-06-30,英国,2.52,1.48,-1.896666666666667,9.586778850551358,-7.381266333635823,27.2266448260141,3.648821766661414,-0.077368890238496,-98.9320185176195,-4.03050484749234,42.34589238810869,200.6615149874661,-7.955667968094764,-8.6623676847793,197.9867538909493,-8.06,-8.915240953335083,2.333333333333333,2.733333333333333,4.4,0.25,2017,2
1808,2017-09-30,英国,2.79,15.36,0.846666666666667,16.54048689596901,51.30029941313263,39.07018242802403,17.90517667649032,7.763849765706623,-725.047564643304,67.47663977111783,587.7132643158864,-228.0975456489952,-0.634675899617052,-0.324835715414378,-216.1934679242724,0.16,-2.989088346263628,1.466666666666667,2.833333333333333,4.3,0.25,2017,3
1809,2017-12-31,英国,2.87,8.49,3.456666666666667,29.00656326842871,57.05203275441437,8.825663726893827,16.37284626690357,14.69211344065009,0.023331083447681,-43.46728892348411,-24.54613829071841,-140.2987641366294,8.535128969936695,10.76351563109382,-140.4087758399592,12.56,1.28032042414343,1.033333333333333,3.033333333333333,4.4,0.416666666666667,2017,4
1810,2018-03-31,英国,2.07,14.9,5.026666666666667,20.281801605910452,67.70017924654661,-49.58870700352369,20.71773830765349,22.68594192766482,-51.15427602106804,12.77274566453809,23.55927937400634,-128.5543406013057,13.50683219947521,14.58199235426402,-128.7904709143234,14.28,1.933025214363818,1.4,2.733333333333333,4.2,0.5,2018,1
1811,2018-06-30,英国,1.59,15.33,4.956666666666667,11.013739286422693,-161.1948740672434,5.513571496001914,14.63957901556536,12.86823453396314,-52.51522436147877,10.65523919776376,37.00499827584801,-240.1312405364682,4.220839785171876,5.204870489903028,-242.4289568720478,6.8,1.33383608381846,2.2,2.4,4,0.5,2018,2
1812,2018-09-30,英国,1.28,13.1,3.29,1.482726877352708,43.43002040429927,-0.013188220495593,8.332178852401277,7.49496746492272,96.63571993702723,47.15343235256581,-89.32248747808522,81.51620942261226,-0.221736082512711,-0.590175840791911,81.50075725713732,-2.18,2.23308536408482,3.1,2.533333333333333,4.1,0.666666666666667,2018,3
1813,2018-12-31,英国,0.69,-1.06,-0.683333333333333,-13.441564926400817,-212.8760218282707,-67.61002108518782,5.826503585437042,9.102440320726727,-130.7932618848319,106.3825656173289,120.4694686766093,17.0146125458199,-3.83582860621077,-3.908269534797297,17.10785484987773,1.76,0.809136881356493,2.833333333333333,2.266666666666667,4,0.75,2018,4
1814,2019-03-31,英国,1.36,-3.25,-0.91,-11.854541807741557,-288.9021573291931,-29.66293236153039,-1.158144177582105,1.403745837873862,58.54798120855157,13.73797680628115,-11.11386746890111,-446.2539310418386,-5.183287604345878,-4.326736922451499,-445.9908264375085,4.66,0.321974984613659,4.866666666666667,1.866666666666667,3.8,0.75,2019,1
1815,2019-06-30,英国,1.52,-6.37,-0.5,-11.725797189497262,27.54860354320062,27.3849243194867,-4.377084754905726,-6.06999378735836,97.46539693292046,44.75871327724437,-54.90282602089302,-42.72225639283118,1.262098923347709,1.486422498197716,-42.79426496457709,-4.43,-0.320417933441126,3.433333333333333,2.033333333333333,3.9,0.75,2019,2
1816,2019-09-30,英国,1.92,-13.95,1.693333333333333,-11.284771824261126,-8.116241965684754,22.0898027966617,-2.749350857354921,-4.56027496124171,11.0925037523428,19.17470190186049,10.12312413771492,-1013.909879718324,4.961063448815982,5.811423647287453,-1013.030053354882,11.83,-2.565508011109336,3.1,1.833333333333333,3.8,0.75,2019,3
1817,2019-12-31,英国,1.77,2.39,6.763333333333333,7.587731771812611,95.40565871742504,109.7414658417783,3.172377435732207,-6.02524508593527,30.9741031143849,-26.47431020342075,-29.19264254851651,-371.5265609570232,5.068500151990884,6.796614031312282,-372.0956717541839,2.15,2.010586481614372,1.6,1.433333333333333,3.8,0.75,2019,4
1818,2020-03-31,英国,-1.72,-10.76,6.203333333333333,-9.488440892604778,57.25747711292621,76.40853791613979,-7.093818846963911,-14.46097687171925,-204.9497740194839,-14.88178299627897,20.36393775325442,53.76443406983264,14.55025223853786,13.80926176014617,53.84232617372186,-13.32,1.100105016995611,-1.733333333333333,1.666666666666667,4,0.533333333333333,2020,1
1819,2020-06-30,英国,-21.94,-24.98,-6.856666666666667,-19.02496467755484,86.75157063146274,36.12203010185521,-30.06709177881413,-30.41151303629618,-395.4363382911261,-8.940240346792416,6.985549721308861,25.52800896433818,8.970102810735833,8.707313214867211,25.60910260278498,-22.66,-0.347686360425182,-12.4,0.633333333333333,4.1,0.1,2020,2
1820,2020-09-30,英国,-9.51,-11.23,6.253333333333333,-10.57996778649936,28.44392892413874,25.2216285742509,-18.48013273088014,-18.99542666007963,-354.0617991861004,-23.56824704059331,67.60729568730702,80.7878811564247,8.65513533050477,7.860508764837311,80.89702711750334,-6.72,2.866474338426286,3.2,0.566666666666667,4.9,0.1,2020,3
1821,2020-12-31,英国,-8.26,-5.85,3.526666666666667,-9.960513352667874,-2466.352211285402,-1563.227768816952,-14.90468412342881,-1.830846367187481,-57.32720393414509,-8.18692546540036,30.39453539413081,18.75891024788118,15.93797195317973,15.21460773942967,18.8164718940852,8.08,-1.454997976200391,3.733333333333333,0.533333333333333,5.2,0.1,2020,4
1822,2021-03-31,英国,-6.66,5.96,-2.36,14.763259556225128,77.43448924160553,53.19557891950798,4.133787021708527,2.453272662681931,-75.34231370923187,-54.71272387351692,-1.883349759352201,-511.9159646318592,2.395144186913049,4.636388560329995,-512.4527808337612,-1.26,1.702038877340356,-0.8,0.6,4.9,0.1,2021,1
1823,2021-06-30,英国,25.73,32.98,8.65,18.22861448532406,346.1985668410529,162.0204664493859,49.31061987848982,38.27600140044235,-198.8437006138909,-68.69285683235614,-19.89948138748679,-470.4225352038757,7.248074645609785,9.662229121691537,-471.4541957301652,42.55,5.178610945293986,23.96666666666667,2.033333333333333,4.7,0.1,2021,2
1824,2021-09-30,英国,9.52,15.87,-9.31,12.08176735213905,21.49675192934748,-21.94598262251224,23.37292179108308,23.2722354224088,27.79249534265738,-37.11715098303491,-31.01803816478337,-2275.224168660582,2.908796728456205,6.50127271088881,-2288.867475890894,3.23,5.327584479440768,0.733333333333333,2.766666666666667,4.3,0.1,2021,3
1825,2021-12-31,英国,9.69,18.86,-10.033333333333333,3.538159748755408,70.15434202007857,111.8871197038012,26.56542953830526,9.140166342275561,53.77429043090027,-63.28388194749707,-56.52694311305382,-64.18639907573615,-0.47555896847734,0.473211942505257,-64.21699680885904,0.54,5.079584093854749,0.933333333333333,4.9,4,0.15,2021,4
1826,2022-03-31,英国,11.42,7.61,-5.443333333333333,-8.56989299517358,-993.0383175673493,-1454.24844778413,9.485533880730195,28.83293859281119,-4.08863492190696,-5.822012107636496,1.372383513573163,-19.46694768408253,0.561334342922238,1.047141499996935,-19.45012188167458,41.42,2.991573718511735,6.1,6.233333333333333,3.7,0.5,2022,1
1827,2022-06-30,英国,3.9,10.17,-3.5,-12.032543216807563,-440.4788395141314,-534.0270232628802,9.733151422835107,22.46787577112616,-95.6466546846514,14.22381486603661,69.62674733479712,-10.43269317874779,-3.957526974548845,-3.568679373909244,-10.39078708548443,17.47,-1.133789812463396,-6.333333333333333,9.166666666666668,3.8,1,2022,2
2052,2002-03-31,法国,0.7,-5.476666666666667,-1.552144333333333,-12.824013404308056,84.07471704040347,-6.319972454696859,-9.952923966153737,-10.14012755715821,21.75278821141518,-2.512534980872834,-36.42937519749106,9.51993272396632,9.211612119864952,9.202324345755894,9.537078917421018,-5.773333333333333,-0.336318957963819,2.5,2.166666666666667,8.766666,3.25,2002,1
2053,2002-06-30,法国,1.2,0.843333333333333,-0.501173666666667,-4.544200899220213,-70.57136498882583,13.49981409658919,3.987651541446756,3.893632241366388,-41.30098446653744,-38.26744745223185,-23.6251798742503,18.80703367729229,20.87492966032399,20.9493528957867,18.81535465725048,-2.763333333333333,1.989080079751318,1.933333333333333,1.633333333333333,8.633333,3.25,2002,2
2054,2002-09-30,法国,1,-0.266666666666667,-1.161631666666667,-15.888375388551262,-63.75206928990225,-8.410398964886651,9.908581550414473,11.10288254943895,-128.6794492006454,38.85100642342714,327.6428647193392,2.834669295303627,9.078014457490086,9.502472083182164,2.82082764651948,-0.766666666666667,3.140007561381331,3.366666666666667,1.766666666666667,8.6,3.25,2002,3
2055,2002-12-31,法国,1.6,2.063333333333333,-0.963954,-12.025589249245968,62.12229303977429,-39.82096182916849,14.35082624295423,17.35470588039744,106.3009069337316,24.898895177137,-55.15125386959633,5.240926528943563,15.21305589284758,15.68595750292205,5.237356976989938,1.533333333333333,3.370831502835715,2.166666666666667,2.133333333333333,8.566667,3.083333333333333,2002,4
2056,2003-03-31,法国,1.3,0.143333333333333,-0.248946,-22.213578733277075,-214.6959077777624,-3.28210799729778,23.796695249254,25.2513678397867,-4022.81747516482,38.65120510759206,10911.28722516748,100.748836914513,22.72724476725683,20.49283273509316,100.7873324739729,0.65,6.119965785511538,2.633333333333333,2.366666666666667,8.3,2.666666666666667,2003,1
2057,2003-06-30,法国,0.3,-5.386666666666667,-2.507249,-12.775946550962592,-296.5311448535688,-201.6570833505941,20.79168641627121,23.19369179088179,-259.1989873820033,107.9890836576674,1470.14939232613,24.1651461384757,16.69160085719713,16.4264306101155,24.16167375068934,-2.746666666666667,6.500928776049868,0.933333333333333,1.933333333333333,8.5,2.333333333333333,2003,2
2058,2003-09-30,法国,1,-2.91,-1.508359,14.77483905484432,-171.7681472490108,-11.97725031618501,12.03438074640516,13.32487179703937,515.4670954593578,57.16024714184476,-9.038966461008402,-67.00706747892036,22.75192080067536,28.46911257240484,-67.00550095995467,-2.4,3.982341657450286,0.666666666666667,1.966666666666667,8.433333,2,2003,3
2059,2003-12-31,法国,1.3,1.703333333333333,0.566315666666667,26.54765929923435,-46.65669245985418,54.24078140764456,19.77269618917598,18.79259425318939,2235.857394390972,166.404056866572,-10.98930426211795,-150.069631577053,26.98804459153913,34.62477708602572,-150.1006479330677,1.656666666666667,4.515263770137427,0.4,2.166666666666667,8.833333,2,2003,4
2060,2004-03-31,法国,2,1.46,0.364090333333333,47.185265143463276,352.3187240693813,-4.833496613033743,20.47962486150336,21.52966394639317,104.7318454831259,66.40103794213987,-96.80838111538536,-152.5032444115062,24.55065432590926,32.99689223173217,-152.5230155517471,0.443333333333333,3.340054647791056,2.033333333333333,1.8,8.9,2,2004,1
2061,2004-06-30,法国,3,8.133333333333333,2.376189,23.10713768358575,-127.4991326972995,204.5503881098561,15.08879445574627,13.13173898354885,129.3335553355915,21.87276806637742,-35.00059843427893,-173.3701484215694,19.61238429172873,26.9192352441562,-173.4040639033988,9.816666666666666,0.747402494398097,2.8,2.4,8.8,2,2004,2
2062,2004-09-30,法国,2.3,6.43,1.584003,17.066052611068116,251.5616013844768,-24.57404886371759,17.46243199380502,19.21723821553459,604.2763150092414,173.0902991352885,-54.59063792751991,-234.5424137976523,20.56183965897203,24.73669387164736,-234.6413563538288,11.903333333333332,1.544416391853448,2.066666666666667,2.3,8.833333,2,2004,3
2063,2004-12-31,法国,2.8,3.116666666666667,1.474042666666667,18.64532886098951,327.5973257268983,-137.3156599221911,16.84926859478517,22.54106636479533,-6.12984517716939,-16.80713749747958,-40.82569862890041,-24.96803050706452,23.95503390397956,23.97090520910258,-24.94399122343903,11.373333333333333,1.654299122968734,2.966666666666667,2.1,8.966666,2,2004,4
2064,2005-03-31,法国,2,3.533333333333333,0.224890666666667,16.67986698823316,-209.6599279634698,-52.09975604032937,14.37227110527596,16.53151095941484,-14.24126841450389,-36.25452006891921,-67.3799587672794,7.595876873703417,20.23097350757842,19.70690963664248,7.589642290553624,10.286666666666667,0.451828999664162,4.966666666666667,1.7,8.633333,2,2005,1
2065,2005-06-30,法国,1.8,4.636666666666667,0.087752333333333,13.152290023205772,116.9793545245053,-206.0908653771589,14.68971410087453,16.50771968890994,416.8229792611678,-8.492497528749507,-80.6872307321559,28.63627385614145,15.57105344817037,14.60351031082234,28.62075250904052,9.563333333333333,0.343492234650363,3,1.733333333333333,8.8,2,2005,2
2066,2005-09-30,法国,2.1,5.766666666666667,0.209729666666667,27.48090867554313,-260.2009598929937,-31.48711649100138,10.46571874604445,11.57373495919568,-55.42603766437043,-58.69988371218563,-85.51118767945607,-7.074977902854326,14.96553548665631,14.82560176206917,-7.040833499319497,9.156666666666666,-0.931786796130019,3.666666666666667,1.866666666666667,8.966666,2,2005,3
2067,2005-12-31,法国,2,6.656666666666667,0.150582333333333,10.291340510084058,3.801549434539519,-100.0885478302687,1.691629967376437,2.797884167036156,-139.4083634034078,-7.478715800875937,463.3063212371055,52.50327949830235,6.361855361601293,5.409839149895476,52.49724902320716,9.733333333333333,-2.695063294214826,3.633333333333333,1.7,9.1,2.083333333333333,2005,4
2068,2006-03-31,法国,2.5,14.186666666666667,0.468762,22.526258256568845,-44.40332859541661,113.4695294898216,6.625945175665035,5.199338198124773,-93.16384236961648,80.67144785628813,726.8656689072471,-15.34553870090627,15.3736227436946,15.37292832821585,-15.32586976546454,15.303333333333333,-2.508242282505995,2.333333333333333,1.8,9.166667,2.333333333333333,2006,1
2069,2006-06-30,法国,3.5,10.873333333333333,1.961813333333333,39.925462080424566,-94.64650663382996,-148.3212825106093,13.03150912175364,14.04594163251315,-100.7424729176724,-7.134273669566444,418.077698035642,-136.5018007453052,23.90998745360586,25.44424780243918,-136.4213617663575,11.793333333333333,-0.270500496985207,3.4,1.933333333333333,8.933333,2.583333333333333,2006,2
2070,2006-09-30,法国,2.9,7.116666666666667,1.364383666666667,27.986393959169646,-20.47535853007948,-20.50737479048047,14.14690372225772,14.70892532639073,8.45800262847073,12.38765841778092,111.3939170605646,-117.7370320279255,25.56463474727005,27.08125936378569,-117.7003250883858,8.883333333333333,1.050619064101166,3.933333333333333,1.7,8.933333,2.916666666666667,2006,3
2071,2006-12-31,法国,2.8,6.67,0.746792333333333,39.32081239691646,-80.26548451607592,12.48153110312246,19.91133637750735,19.20247712581271,291.8289526327258,-6.758642339546789,-77.92520867105598,-215.6994664684017,28.64072952384542,30.00355893077563,-215.6112732827489,6.42,1.634267984572531,3.033333333333333,1.333333333333333,8.366667,3.333333333333333,2006,4
2072,2007-03-31,法国,2.9,2.393333333333333,1.413928333333333,25.23962866318524,108.7399495212,14.10907551024586,15.27730286311319,15.30895395160919,3358.344276215537,9.4507345405554,-93.47016491647268,-55.12848111482514,27.47339896673713,27.87528277871541,-55.12108418803352,3.053333333333333,1.889372275779317,3.966666666666667,1.133333333333333,8.466666,3.583333333333333,2007,1
2073,2007-06-30,法国,2.4,1.126666666666667,0.544640666666667,31.068674030693867,-4823.446010446764,-60.9893965629085,14.46213887979495,15.22176254222876,38040.11743178451,157.9895706582174,-90.67800132574175,-79.99689368110673,23.46256478325199,24.91535758578327,-79.99075545785443,4.28,1.179689853429733,3.766666666666667,1.2,8.133333,3.833333333333333,2007,2
2074,2007-09-30,法国,2.6,5.26,1.694894333333333,24.331760806392982,26.8683041229603,-50.0141185411897,18.93625941166189,19.71118600695698,-35.95259327302818,-9.817366716914933,328.0167641531965,-75.1630022171065,25.42489264341597,26.82721801210144,-75.15518547438195,8.033333333333333,0.941192174921748,4.233333333333333,1.266666666666667,8,4,2007,3
2075,2007-12-31,法国,2.1,2.556666666666667,1.359722,21.09927886323659,867.2623594117093,-174.4497018867489,18.66330438777657,21.16627188748114,-4.566835950721315,-19.32219643058748,-51.33261824156705,-124.0256883104752,23.09793478288651,24.85555778978489,-122.4232971004742,7.726666666666667,2.052555110777667,3.633333333333333,2.333333333333333,7.5,4,2007,4
2076,2008-03-31,法国,1.9,6.766666666666667,1.303749666666667,1.314196428795544,760.2854292159928,-169.7399176395733,20.14814978844594,25.23951286056844,6.392045714271753,18.08086059928937,208.3370214781981,-72.83571450037508,28.90490107147293,29.6793523474846,-72.82548834035983,9.176666666666668,2.534511609149606,2.1,2.933333333333333,7.133333,4,2008,1
2077,2008-06-30,法国,0.6,5.3,-0.902897,-10.37331792155015,-78.28821432633748,-195.2857765992313,20.09758016832708,24.09389220939116,-62.69487689500776,-59.14837798568354,34.81676454249761,14.31875583317415,19.7608023395259,18.49876271305832,14.3192326977061,8.893333333333333,3.099229499579835,1.2,3.3,7.333333,4,2008,2
2078,2008-09-30,法国,0,4.4,-3.255691,-24.107272342637067,-83.6792027691933,44.14813192032036,10.78133523961344,10.6247502385073,11.85228608361701,-18.80302389019483,-78.09879712870757,-0.999203365764959,5.688669915756217,5.505992913671321,-0.997884473307493,8.08,1.741435494361841,0.333333333333333,3.266666666666667,7.5,4.25,2008,3
2079,2008-12-31,法国,-1.4,-4.563333333333333,-9.082393333333332,-52.595582501190506,-220.9328217237139,25.45316263040226,-12.03071462504638,-12.51918501708894,-11.86119825855435,17.03580737061593,139.9652063535828,-52.86016411085786,0.055569537179242,1.754413484686564,-53.94648006312807,-3.72,-1.138289788331887,0.1,1.766666666666667,7.8,3.166666666666667,2008,4
2080,2009-03-31,法国,-4,-20.483333333333334,-16.558402333333333,-52.985192476606215,-98.32235777273512,-6.858537383122663,-26.72198951693874,-26.22061309771046,-59.98348781017819,-59.79537190108947,-58.73885303920745,-68.64731030007158,-13.43818694639417,-11.5093165322447,-68.64233902331624,-17.836666666666666,-0.692851632604664,0.3,0.633333333333333,8.566667,1.833333333333333,2009,1
2081,2009-06-30,法国,-3.2,-20.933333333333334,-15.554644,-42.48213468042019,-41.41982582074626,10.30501765569192,-29.23506729641563,-28.20752819317536,52.46543643614477,42.73273897450347,-28.62231517004691,-60.02717050145859,-4.034426412371388,-2.319258870567524,-60.02219951482962,-21.386666666666667,-1.189582275864213,0.9,-0.233333333333333,9.166667,1.083333333333333,2009,2
2082,2009-09-30,法国,-2.9,-16.906666666666666,-11.956161333333332,-15.096734909375703,73.87438360671713,342.4432723927751,-21.15920343428888,-23.38262001718188,140.4125255453393,135.2676428674401,84.44346324300669,-32.28095720095007,10.81606297550152,11.61621769499254,-32.27956165326793,-20.496666666666666,0.626958964072709,0.666666666666667,-0.433333333333333,9.2,1,2009,3
2083,2009-12-31,法国,-0.8,-9.896666666666667,-5.319866333333333,37.25551799389525,-19.87949302363692,-18.17770586232649,-2.243431237423517,-1.61014034948595,81.04731376670028,59.83697160365131,26.69567823487869,-7.189934279026295,6.74933828577988,6.770455798498397,-7.192118586143689,-7.746666666666667,3.071984664595935,1.266666666666667,0.366666666666667,9.533334,1,2009,4
2084,2010-03-31,法国,1.4,8.49,3.880645666666667,52.14080157171531,4763.841373007292,-22.43456313347094,9.967804650122153,10.23739486662363,49.59539263762479,46.74783792687588,31.2374827415601,-10.75175553892893,9.608565746479623,9.659896711885015,-10.75473154165678,6.986666666666667,-0.430303607410247,1.933333333333333,1.333333333333333,9.4,1,2010,1
2085,2010-06-30,法国,1.7,17.403333333333332,5.534863666666667,13.885333164591753,134.182787700009,15.92264684906492,5.831137687039801,4.355870542842251,-47.62851066305758,-46.44683035667769,-27.94134811657018,11.37345156751239,-1.774705383636135,-2.195624919704896,11.37059632254959,17.55,-3.646535625481953,2.733333333333333,1.6,9.266666,1,2010,2
2086,2010-09-30,法国,2.3,15.613333333333333,3.696867333333333,0.285587422903753,305.7388764518802,-59.23604858290276,3.416491275420291,5.628887910323059,-130.3066260455455,-73.14549786187887,662.87436675311,22.12584341724266,4.211250164825361,3.047764635773301,22.12306843418771,19.03333333333333,-4.474025310920104,4.366666666666667,1.566666666666667,9.2,1,2010,3
2087,2010-12-31,法国,2,15.63,4.532046666666667,2.688069722799966,9.039023424129471,34.62273667520887,4.816586257021847,3.347531503610648,7.379504987611144,-9.90969685370373,-48.51322556780277,42.59976942185617,-1.982604871180334,-3.927504637989331,42.60176997051748,13.783333333333333,-4.108412892086672,3.833333333333333,1.666666666666667,9.2,1,2010,4
2088,2011-03-31,法国,3.1,14.66,5.480986666666667,16.81553981268923,-238.5941107053728,-170.2444236388519,7.934433733754894,11.83269485640952,-51.77880063076305,-40.06982682589332,32.62923844494711,31.12614701575819,2.550207881385036,1.027086094068314,31.12328642191978,21.076666666666668,-2.02093347334187,5.033333333333333,1.8,9.166667,1,2011,1
2089,2011-06-30,法国,2.6,8.663333333333332,3.08403,35.84237930225866,-614.7281275294614,28.501599981355,29.83514981208153,26.64772299426752,35.52652713422859,75.5205409203747,530.7226364099844,-5.001442687704892,11.92113374912845,11.64621975391753,-5.004997746316348,12.613333333333333,2.002969020936151,3.9,2.066666666666667,9.1,1.25,2011,2
2090,2011-09-30,法国,2.3,5.746666666666667,2.203677,6.70927893742248,-138.1810738114446,-122.0800736300412,14.59647483765926,16.45904172770616,10.49753271663535,123.9344243189841,55.16809654672356,14.73027936154203,-2.570730573509851,-2.975301430133744,14.68746078697029,8.906666666666666,1.528347343430638,2.433333333333333,2.1,9.2,1.5,2011,3
2091,2011-12-31,法国,2,4.993333333333333,0.744782,-11.317421415643937,14.30017948759365,41.1479926259226,4.154406786195303,3.086935095866735,2.62276574826075,-0.074742104202554,-12.63621340800349,11.47635207514462,0.355356031859464,0.020826271127784,11.33880577963402,6.136666666666667,-0.121416597989361,2.1,2.433333333333333,9.366667,1.25,2011,4
2092,2012-03-31,法国,0.7,5.373333333333333,-2.290763333333333,-15.809720869405202,9.902953539483551,23.3366829715512,-0.434819990597184,-1.763518899958333,-34.25661010193274,-30.87354840956721,-23.23662135854596,-24.60696385828872,0.297348760257336,1.046854541864991,-24.60225513452702,2.713333333333333,-1.379761195588278,2.1,2.333333333333333,9.533334,1,2012,1
2093,2012-06-30,法国,0.2,1.726666666666667,-2.305951,-26.088891259508443,65.8891620660139,-15.08062325773874,-10.71295831032855,-9.916920493596319,-73.79433263935299,-64.64634699631235,-42.27353219823807,11.02975953532569,-6.49175675873709,-6.661520074823805,11.03268436684871,0.336666666666667,-3.092887476145074,1.466666666666667,2,9.7,1,2012,2
2094,2012-09-30,法国,0.2,4.21,-1.620462,-5.494391222504937,-114.5648115918802,-496.9957855241303,-9.028067660015845,-7.720644511400109,-44.39674411988775,-21.77501357865397,-2.385401595710791,-26.61279089516745,-2.884806903851297,-2.020718329046173,-26.54710939885644,1.456666666666667,-3.428807401058389,2.466666666666667,1.966666666666667,9.666667,0.75,2012,3
2095,2012-12-31,法国,-0.1,2.19,-3.631386333333333,8.53689741620221,32.08943466508554,-62.17325285240614,0.864509210533385,1.689245739873634,-21.28054361898465,-23.25153856418561,-34.03294832516808,-76.16742843827477,4.535452564452933,6.345149208413548,-75.90237699485698,0.89,-1.794824952591734,2.033333333333333,1.533333333333333,10.2,0.75,2012,4
2096,2013-03-31,法国,-0.1,-3.033333333333333,-1.609753,10.803168239857966,110.1662007370197,8.11154184756489,-1.277740890297743,-1.587252385824389,-40.07226520357435,-15.85245914756664,32.6516335760286,-5.255752168740805,-1.938367012156395,-1.664916300754364,-5.252726217410148,-4.186666666666667,0.713305412533813,1.133333333333333,1.066666666666667,10.4,0.75,2013,1
2097,2013-06-30,法国,1.2,0.793333333333333,0.830422333333333,22.534326217868124,65.46779121563918,40.31905421157022,3.530122556594961,1.801753422042466,705.3682188892743,381.5344028400328,22.00237196080731,-49.5403120991364,1.275767402065796,2.995537629858866,-49.53733136965385,-2.096666666666667,1.226841183753649,2.633333333333333,0.8,10.43333,0.583333333333333,2013,2
2098,2013-09-30,法国,0.9,-2.586666666666667,-1.304019333333333,25.401193801981233,-166.2770420332331,-37.55260490598983,6.189603828334757,6.713305592588959,150.6106015233505,-43.02937212201063,-89.90602658881664,-59.45580474330243,0.849902681771068,3.072065106087818,-59.45266645197037,-1.76,3.224384602964718,2.366666666666667,0.966666666666667,10.2,0.5,2013,3
2099,2013-12-31,法国,1.6,-0.636666666666667,1.194029,28.016425066004352,147.122598180388,81.56864201295069,7.167488358270266,5.263792775698433,5.134377188517295,14.76394587771913,76.4673097465438,-36.81717775517097,0.103388990145803,1.643198432256401,-36.81506021231718,-0.856666666666667,3.001931228637239,1.733333333333333,0.666666666666667,10.16667,0.333333333333333,2013,4
2100,2014-03-31,法国,1.5,-0.636666666666667,-0.633837333333333,23.250061740703885,-1379.725437879832,-51.84381269291753,6.558306052648815,8.472895299077921,1022.77952788923,478.521482557982,-4.166193567097015,-59.57602231685787,4.822364958349962,7.050987521344378,-59.57783644583436,-1.263333333333333,2.561469370164625,1.766666666666667,0.7,10.2,0.25,2014,1
